barrier_max_J,chirp_margin,compliance,compliance_identity_relerr,compliance_pass,coupling_pass,gate_energy_J,ghat,lambda,lambda_pass,radiation_threshold_pass,sigma,sigma_energy,threshold_Hz,total_control_inventory_J
9.713891337176538,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,876.488974628778,0.00042169650342858224,4.267870584093414e-11,True,False,100.0,115.47042878508742,7729835880.319117,886.2028659659545
10.89916534339607,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,781.1716209017819,0.0004466835921509635,4.788629555925319e-11,True,False,100.0,115.47042878508742,7729835880.319117,792.070786245178
12.22906465177881,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,696.2199399721704,0.00047315125896148127,5.372930732564033e-11,True,False,100.0,115.47042878508742,7729835880.319117,708.4490046239492
13.721236218147606,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,620.5066746476183,0.0005011872336272725,6.028527435622998e-11,True,False,100.0,115.47042878508742,7729835880.319117,634.2279108657659
15.39548025259812,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,553.0271558979398,0.000530884444230989,6.764119035034706e-11,True,False,100.0,115.47042878508742,7729835880.319117,568.4226361505379
17.2740129562565,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,492.88597150747717,0.0005623413251903491,7.58946638440411e-11,True,False,100.0,115.47042878508742,7729835880.319117,510.1599844637336
19.381761316771044,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,439.28508449900085,0.000595662143529011,8.515521341605827e-11,True,False,100.0,115.47042878508742,7729835880.319117,458.66684581577186
21.746693874293065,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,391.51324366789567,0.0006309573444801943,9.554572093283964e-11,True,False,100.0,115.47042878508742,7729835880.319117,413.2599375421887
24.40019184701222,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,348.93654571079855,0.0006683439175686149,1.0720406211623124e-10,True,False,100.0,115.47042878508742,7729835880.319117,373.3367375578108
27.377465540856065,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,310.99002371389724,0.0007079457843841388,1.2028493607054564e-10,True,False,100.0,115.47042878508742,7729835880.319117,338.3674892547533
30.718021568856518,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,277.1701503852473,0.0007498942093324559,1.349619180456838e-10,True,False,100.0,115.47042878508742,7729835880.319117,307.8881719541038
34.46618707990282,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,247.02815655352268,0.0007943282347242822,1.5142976267524663e-10,True,False,100.0,115.47042878508742,7729835880.319117,281.4943436334255
38.671697953074926,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,220.16407627377643,0.0008413951416451964,1.6990698825219365e-10,True,False,100.0,115.47042878508742,7729835880.319117,258.83577422685136
43.39035876254143,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,196.22143952235325,0.0008912509381337459,1.9063877633382775e-10,True,False,100.0,115.47042878508742,7729835880.319117,239.6117982848947
48.684783270354465,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,174.88254205625105,0.0009440608762859245,2.1390022515209944e-10,True,False,100.0,115.47042878508742,7729835880.319117,223.56732532660553
54.625225273029066,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,155.8642296708484,0.001,2.4e-10,True,False,100.0,115.47042878508742,7729835880.319117,210.48945494387746
61.29051082674073,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,138.91414091563692,0.0010592537251772898,2.6928442903247166e-10,True,False,100.0,115.47042878508742,7729835880.319117,200.20465174237762
68.76908422119749,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,123.80735841110454,0.0011220184543019652,3.0214209883060107e-10,True,False,100.0,115.47042878508742,7729835880.319117,192.57644263230202
77.16018158162937,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,110.34342433175806,0.001188502227437019,3.390090107094613e-10,True,False,100.0,115.47042878508742,7729835880.319117,187.50360591338745
86.57514767187875,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,98.34368045256917,0.0012589254117941688,3.803743661906682e-10,True,False,100.0,115.47042878508742,7729835880.319117,184.91882812444794
97.1389133717654,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,87.6488974628778,0.001333521432163324,4.2678705840934147e-10,True,False,100.0,115.47042878508742,7729835880.319117,184.78781083464318
108.9916534339607,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,78.11716209017817,0.0014125375446227555,4.788629555925319e-10,True,False,100.0,115.47042878508742,7729835880.319117,187.1088155241389
122.29064651778805,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,69.62199399721706,0.0014962356560944358,5.372930732564031e-10,True,False,100.0,115.47042878508742,7729835880.319117,191.9126405150051
137.21236218147604,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,62.050667464761844,0.001584893192461114,6.028527435622997e-10,True,False,100.0,115.47042878508742,7729835880.319117,199.26302964623787
153.95480252598117,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,55.30271558979398,0.0016788040181225624,6.764119035034706e-10,True,False,100.0,115.47042878508742,7729835880.319117,209.25751811577518
172.74012956256496,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,49.28859715074773,0.0017782794100389228,7.589466384404109e-10,True,False,100.0,115.47042878508742,7729835880.319117,222.0287267133127
193.8176131677104,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,43.92850844990009,0.0018836490894898021,8.515521341605825e-10,True,False,100.0,115.47042878508742,7729835880.319117,237.74612161761047
217.4669387429306,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,39.15132436678957,0.001995262314968883,9.554572093283965e-10,True,False,100.0,115.47042878508742,7729835880.319117,256.6182631097202
244.00191847012212,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,34.89365457107986,0.0021134890398366475,1.072040621162312e-09,True,False,100.0,115.47042878508742,7729835880.319117,278.895573041202
273.7746554085607,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,31.099002371389716,0.0022387211385683425,1.2028493607054567e-09,True,False,100.0,115.47042878508742,7729835880.319117,304.87365777995046
307.18021568856517,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,27.717015038524732,0.0023713737056616554,1.3496191804568378e-09,True,False,100.0,115.47042878508742,7729835880.319117,334.8972307270899
344.6618707990281,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,24.702815655352268,0.002511886431509582,1.514297626752466e-09,True,False,100.0,115.47042878508742,7729835880.319117,369.3646864543804
386.7169795307492,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,22.016407627377642,0.002660725059798814,1.6990698825219363e-09,True,False,100.0,115.47042878508742,7729835880.319117,408.73338715812685
433.90358762541416,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,19.62214395223533,0.002818382931264455,1.906387763338277e-09,True,False,100.0,115.47042878508742,7729835880.319117,453.52573157764954
486.8478327035446,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,17.488254205625108,0.0029853826189179633,2.1390022515209945e-09,True,False,100.0,115.47042878508742,7729835880.319117,504.3360869091697
546.2522527302907,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,15.586422967084832,0.0031622776601683794,2.4e-09,True,False,100.0,115.47042878508742,7729835880.319117,561.8386756973755
612.9051082674073,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,13.891414091563693,0.0033496543915782794,2.692844290324717e-09,True,False,100.0,115.47042878508742,7729835880.319117,626.7965223589711
687.6908422119751,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,12.380735841110452,0.0035481338923357606,3.0214209883060116e-09,True,False,100.0,115.47042878508742,7729835880.319117,700.0715780530855
771.6018158162937,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,11.034342433175809,0.003758374042884443,3.3900901070946126e-09,True,False,100.0,115.47042878508742,7729835880.319117,782.6361582494694
865.7514767187876,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,9.834368045256918,0.003981071705534978,3.803743661906682e-09,True,False,100.0,115.47042878508742,7729835880.319117,875.5858447640444
971.3891337176542,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,8.764889746287778,0.004216965034285823,4.267870584093416e-09,True,False,100.0,115.47042878508742,7729835880.319117,980.1540234639419
1089.916534339607,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,7.811716209017817,0.004466835921509635,4.788629555925319e-09,True,False,100.0,115.47042878508742,7729835880.319117,1097.7282505486248
1222.906465177881,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,6.962199399721704,0.004731512589614813,5.372930732564034e-09,True,False,100.0,115.47042878508742,7729835880.319117,1229.8686645776029
1372.12362181476,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,6.205066746476185,0.005011872336272725,6.028527435622996e-09,True,False,100.0,115.47042878508742,7729835880.319117,1378.3286885612365
1539.5480252598118,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,5.530271558979399,0.00530884444230989,6.7641190350347055e-09,True,False,100.0,115.47042878508742,7729835880.319117,1545.078296818791
1727.4012956256502,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,4.928859715074772,0.005623413251903491,7.589466384404111e-09,True,False,100.0,115.47042878508742,7729835880.319117,1732.330155340725
1938.1761316771033,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,4.3928508449900106,0.005956621435290109,8.515521341605823e-09,True,False,100.0,115.47042878508742,7729835880.319117,1942.5689825220934
2174.669387429306,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,3.9151324366789564,0.006309573444801942,9.554572093283965e-09,True,False,100.0,115.47042878508742,7729835880.319117,2178.5845198659854
2440.019184701222,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,3.4893654571079846,0.006683439175686149,1.0720406211623123e-08,True,False,100.0,115.47042878508742,7729835880.319117,2443.5085501583303
2737.746554085607,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,3.1099002371389726,0.007079457843841388,1.2028493607054566e-08,True,False,100.0,115.47042878508742,7729835880.319117,2740.8564543227462
3071.8021568856516,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,2.771701503852474,0.007498942093324558,1.3496191804568378e-08,True,False,100.0,115.47042878508742,7729835880.319117,3074.5738583895045
3446.6187079902816,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,2.4702815655352275,0.00794328234724282,1.514297626752466e-08,True,False,100.0,115.47042878508742,7729835880.319117,3449.0889895558166
3867.169795307492,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,2.201640762737765,0.008413951416451964,1.6990698825219363e-08,True,False,100.0,115.47042878508742,7729835880.319117,3869.37143607023
4339.035876254143,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,1.9622143952235327,0.008912509381337459,1.906387763338277e-08,True,False,100.0,115.47042878508742,7729835880.319117,4340.9980906493665
4868.4783270354465,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,1.7488254205625104,0.009440608762859246,2.1390022515209946e-08,True,False,100.0,115.47042878508742,7729835880.319117,4870.22715245601
5462.522527302906,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,1.5586422967084834,0.01,2.4e-08,True,False,100.0,115.47042878508742,7729835880.319117,5464.081169599615
6129.051082674071,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,1.3891414091563699,0.010592537251772897,2.6928442903247162e-08,True,False,100.0,115.47042878508742,7729835880.319117,6130.440224083228
6876.908422119749,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,1.2380735841110455,0.011220184543019653,3.021420988306011e-08,True,False,100.0,115.47042878508742,7729835880.319117,6878.14649570386
7716.018158162968,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,1.1034342433175763,0.011885022274370214,3.390090107094627e-08,True,False,100.0,115.47042878508742,7729835880.319117,7717.121592406285
8657.514767187839,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,0.9834368045256959,0.012589254117941661,3.8037436619066654e-08,True,False,100.0,115.47042878508742,7729835880.319117,8658.498203992365
9713.89133717654,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,0.8764889746287778,0.01333521432163324,4.267870584093415e-08,True,False,100.0,115.47042878508742,7729835880.319117,9714.767826151168
10899.165343396071,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,0.7811716209017819,0.014125375446227554,4.7886295559253187e-08,True,False,100.0,115.47042878508742,7729835880.319117,10899.946515016973
12229.064651778806,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,0.6962199399721705,0.014962356560944358,5.372930732564032e-08,True,False,100.0,115.47042878508742,7729835880.319117,12229.760871718778
13721.236218147656,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,0.620506674647616,0.015848931924611172,6.02852743562302e-08,True,False,100.0,115.47042878508742,7729835880.319117,13721.856724822304
15395.480252598054,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,0.5530271558979419,0.01678804018122559,6.764119035034678e-08,True,False,100.0,115.47042878508742,7729835880.319117,15396.033279753952
17274.0129562565,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,0.49288597150747715,0.01778279410038923,7.589466384404111e-08,True,False,100.0,115.47042878508742,7729835880.319117,17274.50584222801
19381.76131677104,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,0.43928508449900083,0.01883649089489802,8.515521341605824e-08,True,False,100.0,115.47042878508742,7729835880.319117,19382.200601855537
21746.69387429306,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,0.3915132436678956,0.01995262314968883,9.554572093283965e-08,True,False,100.0,115.47042878508742,7729835880.319117,21747.08538753673
24400.19184701232,1.7320283111409094,64.07944442980849,1.5222246015568035e-10,True,True,0.3489365457107971,0.02113489039836652,1.0720406211623167e-07,True,False,100.0,115.47042878508742,7729835880.319117,24400.54078355803
