radius_m,radius_mpc,attractive_acceleration_m_s2,lambda_acceleration_m_s2,net_acceleration_m_s2
2.567030949771370037e+21,8.319180737381753898e-02,-2.014014334039404340e-11,8.389583076846827095e-15,-2.013175375731719634e-11
2.572951530963993100e+21,8.338368034292281683e-02,-2.004756160290267286e-11,8.408932749192285565e-15,-2.003915267015347995e-11
2.578885767341281378e+21,8.357599584642463886e-02,-1.995540545215971071e-11,8.428327049478903699e-15,-1.994697712511023338e-11
2.584833690397452009e+21,8.376875490498110477e-02,-1.986367293179572776e-11,8.447766080636233205e-15,-1.985522516571509194e-11
2.590795331699357516e+21,8.396195854160422301e-02,-1.977236209443451879e-11,8.467249945831217697e-15,-1.976389484448868873e-11
2.596770722886659867e+21,8.415560778166560063e-02,-1.968147100165168532e-11,8.486778748468752798e-15,-1.967298422290321798e-11
2.602759895671994581e+21,8.434970365290175853e-02,-1.959099772393349633e-11,8.506352592192230445e-15,-1.958249137134130551e-11
2.608762881841133781e+21,8.454424718541943273e-02,-1.950094034063605264e-11,8.525971580884065853e-15,-1.949241436905516991e-11
2.614779713253166023e+21,8.473923941170136143e-02,-1.941129693994432209e-11,8.545635818666287581e-15,-1.940275130412565442e-11
2.620810421840657777e+21,8.493468136661154466e-02,-1.932206561883167558e-11,8.565345409901064492e-15,-1.931350027342177595e-11
2.626855039609822249e+21,8.513057408740068444e-02,-1.923324448301948767e-11,8.585100459191259532e-15,-1.922465938256029654e-11
2.632913598640692920e+21,8.532691861371190234e-02,-1.914483164693688584e-11,8.604901071380994557e-15,-1.913622674586550500e-11
2.638986131087293415e+21,8.552371598758612414e-02,-1.905682523368071301e-11,8.624747351556207266e-15,-1.904820048632915678e-11
2.645072669177807897e+21,8.572096725346767254e-02,-1.896922337497569688e-11,8.644639405045204982e-15,-1.896057873557065297e-11
2.651173245214747787e+21,8.591867345820961011e-02,-1.888202421113483247e-11,8.664577337419212124e-15,-1.887335963379741322e-11
2.657287891575128457e+21,8.611683565107959570e-02,-1.879522589101985841e-11,8.684561254492950804e-15,-1.878654132976536489e-11
2.663416640710642762e+21,8.631545488376535236e-02,-1.870882657200190770e-11,8.704591262325202501e-15,-1.870012198073958092e-11
2.669559525147823571e+21,8.651453221038001018e-02,-1.862282441992254299e-11,8.724667467219338172e-15,-1.861409975245532477e-11
2.675716577488227795e+21,8.671406868746807384e-02,-1.853721760905464965e-11,8.744789975723925676e-15,-1.852847281907892417e-11
2.681887830408603107e+21,8.691406537401083487e-02,-1.845200432206377803e-11,8.764958894633272510e-15,-1.844323936316914561e-11
2.688073316661060960e+21,8.711452333143190896e-02,-1.836718274996955352e-11,8.785174330987989057e-15,-1.835839757563856568e-11
2.694273069073252745e+21,8.731544362360305067e-02,-1.828275109210725792e-11,8.805436392075564452e-15,-1.827394565571518151e-11
2.700487120548546478e+21,8.751682731684977401e-02,-1.819870755608955616e-11,8.825745185430947186e-15,-1.818988181090412452e-11
2.706715504066191950e+21,8.771867547995679248e-02,-1.811505035776857844e-11,8.846100818837083108e-15,-1.810620425694974266e-11
2.712958252681507373e+21,8.792098918417401432e-02,-1.803177772119789908e-11,8.866503400325522850e-15,-1.802291121779757270e-11
2.719215399526047678e+21,8.812376950322199642e-02,-1.794888787859491266e-11,8.886953038176978757e-15,-1.794000092555673579e-11
2.725486977807783297e+21,8.832701751329778694e-02,-1.786637907030328133e-11,8.907449840921899184e-15,-1.785747162046235895e-11
2.731773020811272126e+21,8.853073429308040698e-02,-1.778424954475562768e-11,8.927993917341039630e-15,-1.777532155083828729e-11
2.738073561897842508e+21,8.873492092373691520e-02,-1.770249755843626961e-11,8.948585376466055958e-15,-1.769354897305980272e-11
2.744388634505766765e+21,8.893957848892790341e-02,-1.762112137584425891e-11,8.969224327580072379e-15,-1.761215215151667873e-11
2.750718272150436315e+21,8.914470807481322812e-02,-1.754011926945655883e-11,8.989910880218255740e-15,-1.753112935857634175e-11
2.757062508424545174e+21,8.935031077005796407e-02,-1.745948951969130880e-11,9.010645144168413482e-15,-1.745047887454713915e-11
2.763421376998266110e+21,8.955638766583809418e-02,-1.737923041487133808e-11,9.031427229471566352e-15,-1.737019898764186578e-11
2.769794911619423142e+21,8.976293985584613000e-02,-1.729934025118790873e-11,9.052257246422517961e-15,-1.729028799394148755e-11
2.776183146113681326e+21,8.996996843629719021e-02,-1.721981733266442624e-11,9.073135305570473251e-15,-1.721074419735885535e-11
2.782586114384721347e+21,9.017747450593474601e-02,-1.714065997112047019e-11,9.094061517719606477e-15,-1.713156590960275178e-11
2.789003850414413054e+21,9.038545916603620001e-02,-1.706186648613606063e-11,9.115035993929629182e-15,-1.705275145014213173e-11
2.795436388263007879e+21,9.059392352041913121e-02,-1.698343520501581789e-11,9.136058845516421290e-15,-1.697429914617030158e-11
2.801883762069312897e+21,9.080286867544691554e-02,-1.690536446275354896e-11,9.157130184052600660e-15,-1.689620733256949589e-11
2.808346006050867511e+21,9.101229574003451284e-02,-1.682765260199694686e-11,9.178250121368095805e-15,-1.681847435187557995e-11
2.814823154504135868e+21,9.122220582565460090e-02,-1.675029797301228364e-11,9.199418769550776973e-15,-1.674109855424273315e-11
2.821315241804683018e+21,9.143260004634337634e-02,-1.667329893364944905e-11,9.220636240947035176e-15,-1.666407829740850054e-11
2.827822302407353172e+21,9.164347951870630005e-02,-1.659665384930715078e-11,9.241902648162359636e-15,-1.658741194665898985e-11
2.834344370846459494e+21,9.185484536192425886e-02,-1.652036109289811799e-11,9.263218104061959404e-15,-1.651109787479405563e-11
2.840881481735968129e+21,9.206669869775946369e-02,-1.644441904481456648e-11,9.284582721771370788e-15,-1.643513446209279350e-11
2.847433669769671737e+21,9.227904065056118099e-02,-1.636882609289392562e-11,9.305996614677015861e-15,-1.635952009627924770e-11
2.854000969721386107e+21,9.249187234727201945e-02,-1.629358063238446517e-11,9.327459896426846175e-15,-1.628425317248803789e-11
2.860583416445127361e+21,9.270519491743374474e-02,-1.621868106591133235e-11,9.348972680930931252e-15,-1.620933209323040270e-11
2.867181044875296506e+21,9.291900949319316372e-02,-1.614412580344262130e-11,9.370535082362047071e-15,-1.613475526836025950e-11
2.873793890026870276e+21,9.313331720930838331e-02,-1.606991326225556853e-11,9.392147215156313469e-15,-1.606052111504041277e-11
2.880421986995584106e+21,9.334811920315475020e-02,-1.599604186690299398e-11,9.413809194013784210e-15,-1.598662805770897898e-11
2.887065370958112489e+21,9.356341661473063787e-02,-1.592251004917991000e-11,9.435521133899040208e-15,-1.591307452804601178e-11
2.893724077172266631e+21,9.377921058666389975e-02,-1.584931624809010461e-11,9.457283150041828503e-15,-1.583985896494006257e-11
2.900398140977176379e+21,9.399550226421771182e-02,-1.577645890981308007e-11,9.479095357937666530e-15,-1.576697981445514177e-11
2.907087597793472152e+21,9.421229279529655387e-02,-1.570393648767111110e-11,9.500957873348433765e-15,-1.569443552979776404e-11
2.913792483123482591e+21,9.442958333045252395e-02,-1.563174744209630626e-11,9.522870812303012276e-15,-1.562222457128400325e-11
2.920512832551419642e+21,9.464737502289140292e-02,-1.555989024059797313e-11,9.544834291097898887e-15,-1.555034540630687376e-11
2.927248681743560999e+21,9.486566902847852478e-02,-1.548836335773014173e-11,9.566848426297793658e-15,-1.547879650930384424e-11
2.934000066448450388e+21,9.508446650574528536e-02,-1.541716527505907508e-11,9.588913334736262538e-15,-1.540757636172433843e-11
2.940767022497080017e+21,9.530376861589508197e-02,-1.534629448113109642e-11,9.611029133516330583e-15,-1.533668345199757858e-11
2.947549585803079320e+21,9.552357652280936418e-02,-1.527574947144053268e-11,9.633195940011095688e-15,-1.526611627550052248e-11
2.954347792362912612e+21,9.574389139305408691e-02,-1.520552874839769039e-11,9.655413871864377038e-15,-1.519587333452582633e-11
2.961161678256065217e+21,9.596471439588574737e-02,-1.513563082129712545e-11,9.677683046991325678e-15,-1.512595313825013405e-11
2.967991279645236396e+21,9.618604670325761608e-02,-1.506605420628597449e-11,9.700003583579055607e-15,-1.505635420270239559e-11
2.974836632776527577e+21,9.640788948982582929e-02,-1.499679742633249285e-11,9.722375600087244889e-15,-1.498707505073240498e-11
2.981697773979641053e+21,9.663024393295586989e-02,-1.492785901119463468e-11,9.744799215248807761e-15,-1.491811421197938688e-11
2.988574739668071350e+21,9.685311121272870138e-02,-1.485923749738885917e-11,9.767274548070506791e-15,-1.484947022284078987e-11
2.995467566339290300e+21,9.707649251194686024e-02,-1.479093142815914683e-11,9.789801717833553988e-15,-1.478114162644131243e-11
3.002376290574953087e+21,9.730038901614104785e-02,-1.472293935344593820e-11,9.812380844094295536e-15,-1.471312697260184488e-11
3.009300949041084891e+21,9.752480191357620898e-02,-1.465525982985544417e-11,9.835012046684812903e-15,-1.464542481780876032e-11
3.016241578488278548e+21,9.774973239525794333e-02,-1.458789142062894981e-11,9.857695445713572863e-15,-1.457803372518323784e-11
3.023198215751883817e+21,9.797518165493862563e-02,-1.452083269561239773e-11,9.880431161566044389e-15,-1.451095226445083133e-11
3.030170897752211325e+21,9.820115088912405310e-02,-1.445408223122592454e-11,9.903219314905369179e-15,-1.444417901191101892e-11
3.037159661494724461e+21,9.842764129707960719e-02,-1.438763861043368494e-11,9.926060026672981704e-15,-1.437771255040701244e-11
3.044164544070231261e+21,9.865465408083654020e-02,-1.432150042271382279e-11,9.948953418089241875e-15,-1.431155146929573340e-11
3.051185582655090983e+21,9.888219044519856726e-02,-1.425566626402841313e-11,9.971899610654110305e-15,-1.424569436441775822e-11
3.058222814511404941e+21,9.911025159774818072e-02,-1.419013473679374502e-11,9.994898726147766779e-15,-1.418013983806759787e-11
3.065276276987212595e+21,9.933883874885288123e-02,-1.412490444985063843e-11,1.001795088663125396e-14,-1.411488649896400662e-11
3.072346007516695495e+21,9.956795311167188078e-02,-1.405997401843488701e-11,1.004105621444714794e-14,-1.404993296222043939e-11
3.079432043620373889e+21,9.979759590216244480e-02,-1.399534206414785445e-11,1.006421483222019875e-14,-1.398527784931563358e-11
3.086534422905300189e+21,1.000277683390861233e-01,-1.393100721492728076e-11,1.008742686285795676e-14,-1.392091978806442344e-11
3.093653183065269207e+21,1.002584716440156204e-01,-1.386696810501805801e-11,1.011069242955146530e-14,-1.385685741258850601e-11
3.100788361881009521e+21,1.004897070413409560e-01,-1.380322337494330638e-11,1.013401165577588697e-14,-1.379308936328753025e-11
3.107939997220386374e+21,1.007214757582760578e-01,-1.373977167147549558e-11,1.015738466529116476e-14,-1.372961428681020382e-11
3.115108127038605623e+21,1.009537790248653949e-01,-1.367661164760769872e-11,1.018081158214268306e-14,-1.366643083602555666e-11
3.122292789378410349e+21,1.011866180739902921e-01,-1.361374196252502386e-11,1.020429253066192721e-14,-1.360353766999436124e-11
3.129494022370285322e+21,1.014199941413756190e-01,-1.355116128157614899e-11,1.022782763546712873e-14,-1.354093345394068209e-11
3.136711864232660959e+21,1.016539084655963265e-01,-1.348886827624495233e-11,1.025141702146395010e-14,-1.347861685922348830e-11
3.143946353272114643e+21,1.018883622880840667e-01,-1.342686162412234131e-11,1.027506081384613317e-14,-1.341658656330849546e-11
3.151197527883569431e+21,1.021233568531335345e-01,-1.336514000887820276e-11,1.029875913809615549e-14,-1.335484124974010614e-11
3.158465426550506390e+21,1.023588934079094348e-01,-1.330370212023339996e-11,1.032251211998591508e-14,-1.329337960811341338e-11
3.165750087845165400e+21,1.025949732024529076e-01,-1.324254665393198127e-11,1.034631988557739460e-14,-1.323220033404640451e-11
3.173051550428743336e+21,1.028315974896880369e-01,-1.318167231171353909e-11,1.037018256122330983e-14,-1.317130212915231525e-11
3.180369853051610595e+21,1.030687675254287894e-01,-1.312107780128556389e-11,1.039410027356780545e-14,-1.311068370101199666e-11
3.187705034553509806e+21,1.033064845683854954e-01,-1.306076183629606651e-11,1.041807314954712079e-14,-1.305034376314651966e-11
3.195057133863762919e+21,1.035447498801715521e-01,-1.300072313630626181e-11,1.044210131639025412e-14,-1.299028103498987161e-11
3.202426190001475682e+21,1.037835647253100707e-01,-1.294096042676340090e-11,1.046618490161964100e-14,-1.293049424186178051e-11
3.209812242075752071e+21,1.040229303712408016e-01,-1.288147243897365360e-11,1.049032403305184064e-14,-1.287098211494060221e-11
3.217215329285892997e+21,1.042628480883265457e-01,-1.282225791007525891e-11,1.051451883879820485e-14,-1.281174339123646129e-11
3.224635490921609691e+21,1.045033191498601494e-01,-1.276331558301165626e-11,1.053876944726555484e-14,-1.275277681356439029e-11
3.232072766363231846e+21,1.047443448320711790e-01,-1.270464420650480887e-11,1.056307598715688021e-14,-1.269408113051765154e-11
3.239527195081914188e+21,1.049859264141326382e-01,-1.264624253502867099e-11,1.058743858747199680e-14,-1.263565509644119950e-11
3.246998816639847760e+21,1.052280651781678095e-01,-1.258810932878271166e-11,1.061185737750825515e-14,-1.257749747140520294e-11
3.254487670690471739e+21,1.054707624092571377e-01,-1.253024335366559842e-11,1.063633248686121728e-14,-1.251960702117873668e-11
3.261993796978677907e+21,1.057140193954448637e-01,-1.247264338124903609e-11,1.066086404542533043e-14,-1.246198251720361070e-11
3.269517235341026656e+21,1.059578374277459767e-01,-1.241530818875165402e-11,1.068545218339463859e-14,-1.240462273656825907e-11
3.277058025705959850e+21,1.062022178001531397e-01,-1.235823655901303395e-11,1.071009703126346879e-14,-1.234752646198177092e-11
3.284616208094006346e+21,1.064471618096433925e-01,-1.230142728046791877e-11,1.073479871982710955e-14,-1.229069248174809119e-11
3.292191822617999573e+21,1.066926707561851040e-01,-1.224487914712046003e-11,1.075955738018251611e-14,-1.223411958974027787e-11
3.299784909483289870e+21,1.069387459427449533e-01,-1.218859095851860767e-11,1.078437314372901411e-14,-1.217780658537487873e-11
3.307395508987956298e+21,1.071853886752947294e-01,-1.213256151972865001e-11,1.080924614216898112e-14,-1.212175227358648104e-11
3.315023661523018449e+21,1.074326002628182564e-01,-1.207678964130985867e-11,1.083417650750854248e-14,-1.206595546480235002e-11
3.322669407572657177e+21,1.076803820173184573e-01,-1.202127413928918530e-11,1.085916437205829699e-14,-1.201041497491712720e-11
3.330332787714426405e+21,1.079287352538243067e-01,-1.196601383513615370e-11,1.088420986843400642e-14,-1.195512962526771930e-11
3.338013842619461796e+21,1.081776612903975476e-01,-1.191100755573789256e-11,1.090931312955727390e-14,-1.190009824260833581e-11
3.345712613052709339e+21,1.084271614481400886e-01,-1.185625413337413585e-11,1.093447428865629179e-14,-1.184531965908547968e-11
3.353429139873131921e+21,1.086772370512007618e-01,-1.180175240569250273e-11,1.095969347926652480e-14,-1.179079271221323696e-11
3.361163464033929003e+21,1.089278894267823733e-01,-1.174750121568380169e-11,1.098497083523141841e-14,-1.173651624484856957e-11
3.368915626582754198e+21,1.091791199051487665e-01,-1.169349941165747522e-11,1.101030649070311515e-14,-1.168248910516677137e-11
3.376685668661935473e+21,1.094309298196319835e-01,-1.163974584721712368e-11,1.103570058014317089e-14,-1.162871014663698062e-11
3.384473631508688011e+21,1.096833205066391620e-01,-1.158623938123621012e-11,1.106115323832325533e-14,-1.157517822799788646e-11
3.392279556455337034e+21,1.099362933056597380e-01,-1.153297887783381027e-11,1.108666460032587463e-14,-1.152189221323348378e-11
3.400103484929539047e+21,1.101898495592726068e-01,-1.147996320635048702e-11,1.111223480154509713e-14,-1.146885097154894120e-11
3.407945458454494708e+21,1.104439906131530896e-01,-1.142719124132432962e-11,1.113786397768724913e-14,-1.141605337734664187e-11
3.415805518649175835e+21,1.106987178160801777e-01,-1.137466186246702040e-11,1.116355226477166117e-14,-1.136349831020224860e-11
3.423683707228545090e+21,1.109540325199437488e-01,-1.132237395464006461e-11,1.118929979913137169e-14,-1.131118465484093371e-11
3.431580066003774079e+21,1.112099360797515896e-01,-1.127032640783113014e-11,1.121510671741386223e-14,-1.125911130111371551e-11
3.439494636882467226e+21,1.114664298536366671e-01,-1.121851811713047454e-11,1.124097315658176585e-14,-1.120727714397389337e-11
3.447427461868886688e+21,1.117235152028644152e-01,-1.116694798270747531e-11,1.126689925391361967e-14,-1.115568108345356189e-11
3.455378583064170988e+21,1.119811934918398116e-01,-1.111561490978731060e-11,1.129288514700456859e-14,-1.110432202464030613e-11
3.463348042666559406e+21,1.122394660881146505e-01,-1.106451780862769951e-11,1.131893097376710519e-14,-1.105319887765393221e-11
3.471335882971620573e+21,1.124983343623949666e-01,-1.101365559449575727e-11,1.134503687243180970e-14,-1.100231055762332572e-11
3.479342146372470571e+21,1.127577996885480716e-01,-1.096302718764499408e-11,1.137120298154807575e-14,-1.095165598466344573e-11
