radius_m,radius_mpc,radial_eigenvalue_s-2,transverse_eigenvalue_s-2,tidal_trace_s-2
3.051966775092775066e+22,9.890750716792974240e-01,1.260537686396846917e-35,-1.400381112163623960e-36,9.804614639641221251e-36
3.054779598091608654e+22,9.899866455312466007e-01,1.257960776824348471e-35,-1.387496564301132397e-36,9.804614639641219914e-36
3.057595013508317263e+22,9.908990595286117919e-01,1.255390979108584110e-35,-1.374647575722310592e-36,9.804614639641219914e-36
3.060413023732185747e+22,9.918123144457073881e-01,1.252828273621969340e-35,-1.361834048289236740e-36,9.804614639641219914e-36
3.063233631154696356e+22,9.927264110575599876e-01,1.250272640791092865e-35,-1.349055884134853699e-36,9.804614639641221251e-36
3.066056838169542158e+22,9.936413501399125048e-01,1.247724061096556491e-35,-1.336312985662172497e-36,9.804614639641219914e-36
3.068882647172613616e+22,9.945571324692205062e-01,1.245182515072840950e-35,-1.323605255543594123e-36,9.804614639641221251e-36
3.071711060562017465e+22,9.954737588226572065e-01,1.242647983308141259e-35,-1.310932596720095667e-36,9.804614639641221251e-36
3.074542080738068319e+22,9.963912299781116921e-01,1.240120446444227202e-35,-1.298294912400525384e-36,9.804614639641221251e-36
3.077375710103288676e+22,9.973095467141884773e-01,1.237599885176299001e-35,-1.285692106060885049e-36,9.804614639641219914e-36
3.080211951062422756e+22,9.982287098102120559e-01,1.235086280252828286e-35,-1.273124081443530806e-36,9.804614639641221251e-36
3.083050806022423917e+22,9.991487200462227936e-01,1.232579612475423387e-35,-1.260590742556506980e-36,9.804614639641219914e-36
3.085892277392468083e+22,1.000069578202981591e+00,1.230079862698674315e-35,-1.248091993672761619e-36,9.804614639641219914e-36
3.088736367583952057e+22,1.000991285061968883e+00,1.227587011830008431e-35,-1.235627739329431531e-36,9.804614639641221251e-36
3.091583079010490175e+22,1.001913841405383865e+00,1.225101040829549861e-35,-1.223197884327138678e-36,9.804614639641221251e-36
3.094432414087929397e+22,1.002837248016149152e+00,1.222621930709962601e-35,-1.210802333729203047e-36,9.804614639641219914e-36
3.097284375234333796e+22,1.003761505677905896e+00,1.220149662536321160e-35,-1.198440992860995843e-36,9.804614639641219914e-36
3.100138964870003006e+22,1.004686615175019782e+00,1.217684217425951260e-35,-1.186113767309146341e-36,9.804614639641219914e-36
3.102996185417465935e+22,1.005612577292579024e+00,1.215225576548292455e-35,-1.173820562920852317e-36,9.804614639641219914e-36
3.105856039301481182e+22,1.006539392816394374e+00,1.212773721124757013e-35,-1.161561285803175106e-36,9.804614639641219914e-36
3.108718528949047106e+22,1.007467062533002444e+00,1.210328632428578099e-35,-1.149335842322280536e-36,9.804614639641219914e-36
3.111583656789392176e+22,1.008395587229662604e+00,1.207890291784678276e-35,-1.137144139102780757e-36,9.804614639641221251e-36
3.114451425253990072e+22,1.009324967694361641e+00,1.205458680569513954e-35,-1.124986083026959145e-36,9.804614639641221251e-36
3.117321836776554234e+22,1.010255204715812427e+00,1.203033780210940942e-35,-1.112861581234094755e-36,9.804614639641219914e-36
3.120194893793035760e+22,1.011186299083453033e+00,1.200615572188076542e-35,-1.100770541119772752e-36,9.804614639641219914e-36
3.123070598741639352e+22,1.012118251587451834e+00,1.198204038031143987e-35,-1.088712870335109976e-36,9.804614639641219914e-36
3.125948954062809045e+22,1.013051063018702624e+00,1.195799159321348161e-35,-1.076688476786130181e-36,9.804614639641221251e-36
3.128829962199242899e+22,1.013984734168830171e+00,1.193400917690721917e-35,-1.064697268632998959e-36,9.804614639641221251e-36
3.131713625595889215e+22,1.014919265830188211e+00,1.191009294821991898e-35,-1.052739154289348867e-36,9.804614639641221251e-36
3.134599946699947796e+22,1.015854658795860122e+00,1.188624272448438759e-35,-1.040814042421583836e-36,9.804614639641219914e-36
3.137488927960878337e+22,1.016790913859661805e+00,1.186245832353753631e-35,-1.028921841948158200e-36,9.804614639641219914e-36
3.140380571830391197e+22,1.017728031816138357e+00,1.183873956371906364e-35,-1.017062462038921192e-36,9.804614639641221251e-36
3.143274880762461657e+22,1.018666013460569175e+00,1.181508626386997979e-35,-1.005235812114379268e-36,9.804614639641221251e-36
3.146171857213326990e+22,1.019604859588966406e+00,1.179149824333126504e-35,-9.934418018450218970e-37,9.804614639641221251e-36
3.149071503641483936e+22,1.020544570998074718e+00,1.176797532194252532e-35,-9.816803411506520366e-37,9.804614639641221251e-36
3.151973822507699615e+22,1.021485148485374195e+00,1.174451732004054087e-35,-9.699513401996598081e-37,9.804614639641221251e-36
3.154878816275006908e+22,1.022426592849079663e+00,1.172112405845794857e-35,-9.582547094083643282e-37,9.804614639641219914e-36
3.157786487408707817e+22,1.023368904888140918e+00,1.169779535852187353e-35,-9.465903594403261404e-37,9.804614639641221251e-36
3.160696838376379331e+22,1.024312085402245387e+00,1.167453104205252050e-35,-9.349582012056496233e-37,9.804614639641221251e-36
3.163609871647868820e+22,1.025256135191815909e+00,1.165133093136187223e-35,-9.233581458603261587e-37,9.804614639641219914e-36
3.166525589695302835e+22,1.026201055058014289e+00,1.162819484925228631e-35,-9.117901048055325310e-37,9.804614639641221251e-36
3.169443994993087532e+22,1.027146845802740849e+00,1.160512261901513737e-35,-9.002539896869587266e-37,9.804614639641219914e-36
3.172365090017904899e+22,1.028093508228633546e+00,1.158211406442953147e-35,-8.887497123941557795e-37,9.804614639641219914e-36
3.175288877248724494e+22,1.029041043139071743e+00,1.155916900976087890e-35,-8.772771850598288252e-37,9.804614639641221251e-36
3.178215359166796320e+22,1.029989451338173767e+00,1.153628727975961386e-35,-8.658363200591963049e-37,9.804614639641221251e-36
3.181144538255660469e+22,1.030938733630800241e+00,1.151346869965981268e-35,-8.544270300092963836e-37,9.804614639641219914e-36
3.184076417001146706e+22,1.031888890822553639e+00,1.149071309517787347e-35,-8.430492277683261086e-37,9.804614639641221251e-36
3.187010997891369429e+22,1.032839923719776953e+00,1.146802029251123050e-35,-8.317028264350052915e-37,9.804614639641219914e-36
3.189948283416746131e+22,1.033791833129559468e+00,1.144539011833691895e-35,-8.203877393478495167e-37,9.804614639641219914e-36
3.192888276069978944e+22,1.034744619859730985e+00,1.142282239981039086e-35,-8.091038800845848054e-37,9.804614639641221251e-36
3.195830978346074767e+22,1.035698284718868267e+00,1.140031696456406651e-35,-7.978511624614232964e-37,9.804614639641219914e-36
3.198776392742339399e+22,1.036652828516292812e+00,1.137787364070608353e-35,-7.866295005324318059e-37,9.804614639641219914e-36
3.201724521758376277e+22,1.037608252062071079e+00,1.135549225681899797e-35,-7.754388085888890269e-37,9.804614639641219914e-36
3.204675367896097384e+22,1.038564556167017372e+00,1.133317264195841316e-35,-7.642790011585966248e-37,9.804614639641219914e-36
3.207628933659715279e+22,1.039521741642691843e+00,1.131091462565175827e-35,-7.531499930052691784e-37,9.804614639641219914e-36
3.210585221555754841e+22,1.040479809301403824e+00,1.128871803789689844e-35,-7.420516991278392611e-37,9.804614639641219914e-36
3.213544234093050751e+22,1.041438759956211380e+00,1.126658270916088662e-35,-7.309840347598326822e-37,9.804614639641221251e-36
3.216505973782747074e+22,1.042398594420920643e+00,1.124450847037867530e-35,-7.199469153687270237e-37,9.804614639641221251e-36
3.219470443138305648e+22,1.043359313510089370e+00,1.122249515295178815e-35,-7.089402566552834487e-37,9.804614639641221251e-36
3.222437644675500632e+22,1.044320918039024271e+00,1.120054258874708518e-35,-6.979639745529319654e-37,9.804614639641221251e-36
3.225407580912428987e+22,1.045283408823785010e+00,1.117865061009541035e-35,-6.870179852270952182e-37,9.804614639641219914e-36
3.228380254369507967e+22,1.046246786681183316e+00,1.115681904979035940e-35,-6.761022050745697423e-37,9.804614639641219914e-36
3.231355667569475112e+22,1.047211052428782541e+00,1.113504774108700495e-35,-6.652165507228918502e-37,9.804614639641221251e-36
3.234333823037395383e+22,1.048176206884900763e+00,1.111333651770059221e-35,-6.543609390296854773e-37,9.804614639641221251e-36
3.237314723300658643e+22,1.049142250868609016e+00,1.109168521380530144e-35,-6.435352870820400958e-37,9.804614639641221251e-36
3.240298370888985949e+22,1.050109185199734174e+00,1.107009366403295441e-35,-6.327395121958672468e-37,9.804614639641219914e-36
3.243284768334432489e+22,1.051077010698859393e+00,1.104856170347174475e-35,-6.219735319152624174e-37,9.804614639641219914e-36
3.246273918171379610e+22,1.052045728187321894e+00,1.102708916766504596e-35,-6.112372640119130234e-37,9.804614639641219914e-36
3.249265822936553279e+22,1.053015338487218289e+00,1.100567589261004828e-35,-6.005306264844135138e-37,9.804614639641221251e-36
3.252260485169008135e+22,1.053985842421400365e+00,1.098432171475662008e-35,-5.898535375576994121e-37,9.804614639641221251e-36
3.255257907410147633e+22,1.054957240813480857e+00,1.096302647100594743e-35,-5.792059156823637574e-37,9.804614639641219914e-36
3.258258092203713547e+22,1.055929534487830335e+00,1.094178999870937147e-35,-5.685876795340751095e-37,9.804614639641221251e-36
3.261261042095789756e+22,1.056902724269578320e+00,1.092061213566712950e-35,-5.579987480129541265e-37,9.804614639641221251e-36
3.264266759634812718e+22,1.057876810984616833e+00,1.089949272012706140e-35,-5.474390402429207425e-37,9.804614639641219914e-36
3.267275247371559738e+22,1.058851795459596623e+00,1.087843159078347901e-35,-5.369084755711288772e-37,9.804614639641221251e-36
3.270286507859166993e+22,1.059827678521932492e+00,1.085742858677580839e-35,-5.264069735672942361e-37,9.804614639641219914e-36
3.273300543653120311e+22,1.060804460999801302e+00,1.083648354768745657e-35,-5.159344540231183293e-37,9.804614639641219914e-36
3.276317357311257687e+22,1.061782143722141747e+00,1.081559631354456872e-35,-5.054908369516744044e-37,9.804614639641219914e-36
3.279336951393780184e+22,1.062760727518658577e+00,1.079476672481475856e-35,-4.950760425867686549e-37,9.804614639641221251e-36
3.282359328463243969e+22,1.063740213219819486e+00,1.077399462240594839e-35,-4.846899913823642402e-37,9.804614639641219914e-36
3.285384491084569117e+22,1.064720601656858667e+00,1.075327984766512361e-35,-4.743326040119518488e-37,9.804614639641219914e-36
3.288412441825040872e+22,1.065701893661776589e+00,1.073262224237711122e-35,-4.640038013679456543e-37,9.804614639641219914e-36
3.291443183254305872e+22,1.066684090067338886e+00,1.071202164876341721e-35,-4.537035045610986472e-37,9.804614639641219914e-36
3.294476717944386408e+22,1.067667191707081242e+00,1.069147790948094627e-35,-4.434316349198631768e-37,9.804614639641219914e-36
3.297513048469666162e+22,1.068651199415304731e+00,1.067099086762090598e-35,-4.331881139898423656e-37,9.804614639641221251e-36
3.300552177406909507e+22,1.069636114027081586e+00,1.065056036670748647e-35,-4.229728635331326094e-37,9.804614639641221251e-36
3.303594107335252692e+22,1.070621936378253203e+00,1.063018625069675386e-35,-4.127858055277663060e-37,9.804614639641221251e-36
3.306638840836206782e+22,1.071608667305430140e+00,1.060986836397544222e-35,-4.026268621671104831e-37,9.804614639641221251e-36
3.309686380493666465e+22,1.072596307645995672e+00,1.058960655135972137e-35,-3.924959558592500575e-37,9.804614639641221251e-36
3.312736728893902501e+22,1.073584858238103124e+00,1.056940065809408505e-35,-3.823930092264319006e-37,9.804614639641221251e-36
3.315789888625574307e+22,1.074574319920679866e+00,1.054925052985008671e-35,-3.723179451044333973e-37,9.804614639641219914e-36
3.318845862279726183e+22,1.075564693533426208e+00,1.052915601272521423e-35,-3.622706865419971564e-37,9.804614639641219914e-36
3.321904652449785630e+22,1.076555979916814731e+00,1.050911695324173265e-35,-3.522511568002556980e-37,9.804614639641221251e-36
3.324966261731577194e+22,1.077548179912094728e+00,1.048913319834542796e-35,-3.422592793521033538e-37,9.804614639641221251e-36
3.328030692723314917e+22,1.078541294361290204e+00,1.046920459540452196e-35,-3.322949778816503551e-37,9.804614639641221251e-36
3.331097948025604434e+22,1.079535324107200100e+00,1.044933099220848823e-35,-3.223581762836334876e-37,9.804614639641221251e-36
3.334168030241455132e+22,1.080530269993402070e+00,1.042951223696683332e-35,-3.124487986628067018e-37,9.804614639641219914e-36
3.337240941976266736e+22,1.081526132864248924e+00,1.040974817830803838e-35,-3.025667693334092323e-37,9.804614639641219914e-36
3.340316685837847337e+22,1.082522913564873512e+00,1.039003866527830293e-35,-2.927120128185408392e-37,9.804614639641221251e-36
3.343395264436407108e+22,1.083520612941187400e+00,1.037038354734043300e-35,-2.828844538496058731e-37,9.804614639641221251e-36
3.346476680384557456e+22,1.084519231839880415e+00,1.035078267437273192e-35,-2.730840173657560034e-37,9.804614639641219914e-36
3.349560936297325291e+22,1.085518771108424874e+00,1.033123589666776553e-35,-2.633106285132728102e-37,9.804614639641219914e-36
3.352648034792139181e+22,1.086519231595071577e+00,1.031174306493131979e-35,-2.535642126450492674e-37,9.804614639641221251e-36
3.355737978488845710e+22,1.087520614148855147e+00,1.029230403028116592e-35,-2.438446953199730024e-37,9.804614639641219914e-36
3.358830770009707381e+22,1.088522919619592910e+00,1.027291864424597266e-35,-2.341520023023757068e-37,9.804614639641221251e-36
3.361926411979396324e+22,1.089526148857883125e+00,1.025358675876419436e-35,-2.244860595614865556e-37,9.804614639641221251e-36
3.365024907025010655e+22,1.090530302715110533e+00,1.023430822618288159e-35,-2.148467932708301673e-37,9.804614639641221251e-36
3.368126257776064830e+22,1.091535382043442359e+00,1.021508289925660402e-35,-2.052341298076913827e-37,9.804614639641221251e-36
3.371230466864500965e+22,1.092541387695833199e+00,1.019591063114628512e-35,-1.956479957525319338e-37,9.804614639641221251e-36
3.374337536924685907e+22,1.093548320526023243e+00,1.017679127541810363e-35,-1.860883178884411911e-37,9.804614639641221251e-36
3.377447470593409548e+22,1.094556181388537830e+00,1.015772468604240576e-35,-1.765550232005922552e-37,9.804614639641221251e-36
3.380560270509900353e+22,1.095564971138692556e+00,1.013871071739249708e-35,-1.670480388756385812e-37,9.804614639641219914e-36
3.383675939315811090e+22,1.096574690632588833e+00,1.011974922424365093e-35,-1.575672923012155071e-37,9.804614639641219914e-36
3.386794479655234778e+22,1.097585340727118997e+00,1.010084006177189233e-35,-1.481127110653362095e-37,9.804614639641219914e-36
3.389915894174700483e+22,1.098596922279964527e+00,1.008198308555295025e-35,-1.386842229558645009e-37,9.804614639641221251e-36
3.393040185523171649e+22,1.099609436149596053e+00,1.006317815156116176e-35,-1.292817559599709216e-37,9.804614639641219914e-36
3.396167356352061610e+22,1.100622883195278234e+00,1.004442511616831205e-35,-1.199052382635454000e-37,9.804614639641221251e-36
3.399297409315217657e+22,1.101637264277064210e+00,1.002572383614262416e-35,-1.105545982507021228e-37,9.804614639641219914e-36
3.402430347068941166e+22,1.102652580255802706e+00,1.000707416864757490e-35,-1.012297645031774949e-37,9.804614639641219914e-36
3.405566172271978794e+22,1.103668831993134924e+00,9.988475971240865878e-36,-9.193066579982231383e-38,9.804614639641221251e-36
3.408704887585523735e+22,1.104686020351494768e+00,9.969929101873332966e-36,-8.265723111605585783e-38,9.804614639641221251e-36
3.411846495673229980e+22,1.105704146194113724e+00,9.951433418887802397e-36,-7.340938962329124131e-38,9.804614639641219914e-36
3.414990999201196802e+22,1.106723210385015754e+00,9.932988781018107167e-36,-6.418707068844295797e-38,9.804614639641221251e-36
3.418138400837989302e+22,1.107743213789023740e+00,9.914595047387897660e-36,-5.499020387333887259e-38,9.804614639641219914e-36
3.421288703254628349e+22,1.108764157271756812e+00,9.896252077509650051e-36,-4.581871893421506843e-38,9.804614639641219914e-36
3.424441909124594349e+22,1.109786041699630799e+00,9.877959731283567803e-36,-3.667254582117394428e-38,9.804614639641219914e-36
3.427598021123836897e+22,1.110808867939861999e+00,9.859717868996483155e-36,-2.755161467763162027e-38,9.804614639641219914e-36
3.430757041930765546e+22,1.111832636860463852e+00,9.841526351320846822e-36,-1.845585583981345359e-38,9.804614639641219914e-36
3.433918974226263651e+22,1.112857349330251377e+00,9.823385039313602757e-36,-9.385199836191421496e-39,9.804614639641219914e-36
3.437083820693684591e+22,1.113883006218840288e+00,9.805293794415161815e-36,-3.395773869702822914e-40,9.804614639641221251e-36
